company_id,worker_id,company_worker_id,industry_group,company_size,current_position,manager_authority,job_field,training_general,training_manager,training_job_related,training_other_field,ojt_participation,ojt_effect,offjt_participation,offjt_effect,training_days_group,training_sufficient,training_equal_opportunity,training_job_relevance,training_field_applicable,skill_level_entry,skill_level_current,has_job_certificate,work_autonomy,team_trust,free_opinion_to_supervisor,fair_evaluation_reward,work_content_satisfaction,wage_satisfaction,relationship_satisfaction,overall_job_satisfaction,turnover_intention,organizational_loyalty,fatigue,job_tension,regular_employee,union_member,regular_work_hours,overtime_hours,annual_income_10k_krw,monthly_income_10k_krw,gender,birth_year,marital_status,education_level,major_field
9,32,932,3,3,7,2,10,1,2,1,2,1,2,1,2,2,2,3,3,3,4,4,1,2,1,2,2,3,3,3,3,4,3,4,4,2,2,40,3,8000,,1,1973,1,6,3
9,36,936,3,3,7,2,1,1,1,1,1,1,4,1,4,4,4,4,4,4,4,6,1,4,4,4,4,4,3,3,3,4,3,3,3,1,2,40,0,7000,,1,1977,2,6,3
9,110,9110,3,3,7,1,24,1,2,1,1,1,5,2,,1,3,4,4,4,7,7,1,5,5,5,3,5,4,4,4,3,4,3,5,1,2,40,15,8000,,2,1972,1,7,3
9,114,9114,3,3,1,2,24,1,1,1,1,1,4,2,,1,5,5,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,2,40,0,,335,2,1995,1,5,3
9,115,9115,3,3,7,1,24,1,2,1,1,1,4,2,,1,4,4,4,4,1,7,1,5,5,5,5,5,4,4,5,2,5,2,3,1,2,40,0,7600,,1,1972,2,6,3
9,117,9117,3,3,3,1,3,1,2,2,1,2,,2,,1,4,5,4,5,2,5,2,5,5,2,1,4,4,3,4,4,4,3,3,1,2,40,0,4600,,1,1993,1,5,2
9,305,9305,3,3,7,1,24,1,1,1,1,1,4,1,4,3,4,5,4,4,6,6,1,5,4,4,4,4,2,4,4,2,4,2,4,1,2,40,9,8100,,1,1977,2,6,3
9,307,9307,3,3,1,2,24,1,2,1,2,1,4,1,4,2,4,4,5,5,3,4,1,3,4,3,3,4,4,4,4,4,3,2,2,1,2,40,0,4000,,1,1995,1,6,3
9,401,9401,3,3,7,1,25,1,1,1,2,1,2,1,3,5,2,3,3,3,2,6,1,4,3,3,2,4,2,4,3,2,3,3,3,1,2,40,20,7500,,1,1979,2,5,3
9,402,9402,3,3,5,2,24,1,1,1,1,1,5,1,5,6,5,5,5,5,5,6,1,5,5,5,5,5,5,5,5,1,5,1,1,1,1,40,12,6300,,1,1983,2,5,3
9,403,9403,3,3,3,2,24,1,2,1,2,1,3,2,,1,2,2,2,2,2,5,1,4,4,3,3,4,4,4,3,3,2,4,4,1,2,40,9,4500,,1,1991,1,5,1
9,404,9404,3,3,4,2,25,1,2,1,2,1,1,1,1,3,2,4,3,1,2,5,1,4,4,3,1,4,2,4,2,4,1,5,3,1,1,40,9,5700,,1,1991,1,5,3
9,405,9405,3,3,7,1,24,1,1,1,2,1,4,1,4,6,4,4,4,4,5,7,1,3,3,3,2,4,1,3,3,5,3,3,2,1,2,40,3,8000,,1,1980,2,5,3
9,406,9406,3,3,4,2,13,2,2,2,2,2,,2,,1,3,3,3,3,4,5,1,3,4,3,3,3,2,4,3,3,3,3,3,1,2,40,0,5000,,1,1991,2,5,3
9,407,9407,3,3,5,2,25,1,2,2,2,2,,2,,1,2,3,3,3,6,6,1,3,4,5,4,4,5,5,5,3,4,2,3,1,2,40,6,,578,1,1988,2,5,3
9,408,9408,3,3,3,2,25,1,2,1,2,1,2,2,,1,2,3,2,4,3,4,2,4,3,4,3,3,2,3,3,4,2,5,5,1,2,40,6,5000,,2,1992,2,5,3
9,409,9409,3,3,1,2,24,1,2,1,2,1,2,2,,1,3,3,3,3,2,6,1,4,5,4,1,4,1,3,2,4,1,3,1,1,2,49,7,5000,,1,1992,1,5,3
9,410,9410,3,3,3,2,24,1,2,1,1,1,2,1,2,7,3,2,4,4,3,5,1,4,4,2,3,2,2,4,2,4,4,4,3,1,2,40,6,5100,,1,1989,2,5,3
9,411,9411,3,3,4,2,24,1,2,1,2,1,4,1,4,2,3,3,3,3,5,6,1,4,4,4,3,4,4,4,3,3,3,4,4,1,2,40,12,5000,,2,1992,1,5,3
9,412,9412,3,3,5,1,24,1,1,1,1,1,5,1,5,4,5,5,5,5,7,7,1,5,5,5,5,5,5,5,4,5,5,5,5,1,2,40,6,6900,,1,1984,2,5,3
9,413,9413,3,3,5,2,25,1,2,2,2,2,,2,,1,2,2,2,2,5,5,1,4,3,2,1,5,1,5,4,2,3,2,2,1,2,40,10,,430,1,1985,2,4,3
9,414,9414,3,3,4,2,25,2,2,2,2,2,,2,,1,1,1,1,1,4,4,1,4,1,2,1,2,2,2,2,4,1,5,4,1,2,40,8,,600,1,1990,1,5,3
9,415,9415,3,3,7,1,24,1,2,1,2,1,3,1,3,2,3,3,4,3,7,7,1,3,4,3,3,4,3,3,4,3,4,4,4,1,2,40,8,7300,,1,1970,2,5,3
9,416,9416,3,3,1,2,24,1,2,1,2,1,4,2,,1,4,4,4,4,2,5,1,4,4,3,4,5,2,5,4,2,5,1,1,1,2,40,2,,310,1,1994,1,5,3
9,417,9417,3,3,3,2,24,1,2,1,2,1,3,2,,1,3,3,3,3,1,4,1,4,4,2,3,4,3,4,3,3,3,2,2,1,2,40,10,4600,,1,1993,1,5,3
9,418,9418,3,3,7,1,25,1,1,1,2,1,2,1,2,2,3,3,4,3,7,7,1,3,4,3,3,4,2,4,4,1,5,3,4,1,2,52,12,7000,,1,1978,2,5,3
9,419,9419,3,3,3,2,24,1,2,1,2,1,4,2,,1,4,4,4,4,1,5,1,4,4,4,4,3,3,3,3,4,4,4,4,1,2,40,20,4900,,1,1994,1,5,3
9,420,9420,3,3,5,2,24,1,1,1,1,1,4,1,4,2,4,4,4,4,3,5,1,3,3,4,3,4,4,4,3,3,4,3,4,1,2,40,6,6400,,1,1988,2,5,3
9,421,9421,3,3,1,2,24,1,2,1,2,1,4,2,,1,3,3,4,4,4,4,1,3,3,2,3,4,2,4,3,2,2,2,3,1,2,40,3,,290,2,1997,1,5,3
9,422,9422,3,3,4,2,12,1,2,1,1,1,4,1,3,4,4,4,3,3,3,5,1,3,4,4,3,3,2,4,4,2,3,2,2,1,2,40,0,4966,,1,1991,1,5,4
9,423,9423,3,3,3,2,12,1,2,1,2,1,4,2,,1,4,4,4,4,2,4,1,4,4,4,3,4,4,4,4,3,4,3,3,1,2,40,1,4300,,1,1993,1,5,1
9,424,9424,3,3,6,1,24,1,1,1,2,1,3,2,,1,3,2,3,3,2,5,2,4,4,4,3,2,3,3,3,3,2,3,4,1,2,40,6,7000,,1,1978,2,5,3
9,425,9425,3,3,1,1,10,1,1,1,2,1,4,2,,1,4,4,4,4,5,5,1,4,4,4,4,3,3,3,3,3,3,3,3,1,2,40,5,4000,,1,1993,1,5,2
9,426,9426,3,3,5,2,15,1,1,1,2,1,4,1,4,6,4,4,4,4,1,5,2,4,4,4,4,4,4,4,4,3,3,3,3,1,2,40,0,6100,,1,1982,2,5,1
9,427,9427,3,3,5,2,24,1,1,1,2,1,4,1,4,2,3,3,3,3,5,5,1,3,3,3,3,4,3,3,3,3,3,3,3,1,2,40,6,6000,,1,1984,2,5,3
9,428,9428,3,3,5,2,25,1,2,2,1,2,,2,,1,3,2,2,1,6,7,2,4,4,3,1,2,2,4,3,5,1,3,2,1,2,58,4,6000,,1,1986,2,4,3
9,429,9429,3,3,5,2,1,1,1,1,1,1,5,1,5,3,5,5,5,5,6,6,1,5,5,5,5,5,5,5,4,3,4,3,4,1,1,40,0,5500,,1,1986,1,5,3
9,430,9430,3,3,3,2,24,1,2,1,1,1,2,2,,1,3,2,3,3,2,5,1,4,4,4,2,4,2,5,2,4,1,5,5,1,2,40,6,5000,,1,1994,1,5,3
9,431,9431,3,3,3,2,24,1,2,1,2,1,4,1,3,10,4,4,4,4,4,4,1,3,3,3,3,3,3,3,4,3,3,3,3,1,1,40,2,,340,2,1992,1,5,4
9,432,9432,3,3,7,2,25,1,1,2,2,2,,2,,1,4,4,4,4,6,7,1,5,5,5,4,5,4,5,4,1,4,2,4,1,2,40,12,7191,,1,1975,2,5,3
9,433,9433,3,3,6,1,24,1,1,1,1,1,2,1,2,11,4,5,4,4,5,7,2,4,3,4,4,4,4,4,4,4,4,4,4,1,2,40,12,7000,,1,1980,2,5,4
9,434,9434,3,3,6,2,24,1,1,1,1,1,4,1,4,3,4,4,4,4,3,6,2,4,4,4,4,3,4,4,3,3,2,3,4,1,1,40,12,6000,,1,1979,2,4,3
9,435,9435,3,3,5,2,24,1,1,1,1,1,5,1,5,12,5,5,5,5,7,7,1,5,5,5,5,5,5,5,5,1,5,3,3,1,2,40,6,,550,1,1980,2,5,3
9,436,9436,3,3,3,2,25,1,2,1,2,1,4,2,,1,3,3,3,3,1,2,1,4,4,3,3,4,3,4,3,3,3,3,2,1,2,40,6,4000,,2,1995,1,5,3
9,437,9437,3,3,4,2,25,1,2,1,1,1,2,1,2,1,3,3,3,3,2,4,1,4,4,4,2,3,3,5,3,4,3,5,5,1,2,40,6,5535,,2,1990,2,6,3
9,438,9438,3,3,5,1,25,1,2,1,2,1,4,2,,1,4,4,4,4,3,3,2,4,4,1,2,3,1,4,4,4,2,3,3,1,2,40,20,6000,,1,1987,2,5,3
9,439,9439,3,3,3,2,10,1,2,1,1,1,1,2,,1,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,2,3600,,1,1993,1,5,3
9,440,9440,3,3,4,2,25,1,1,1,1,1,4,1,4,12,3,3,2,2,7,7,1,4,5,2,4,3,3,5,4,3,3,3,3,1,2,40,9,6000,,1,1988,2,5,3
9,441,9441,3,3,7,1,10,1,1,2,2,2,,1,2,5,3,4,3,3,3,7,2,4,4,2,3,4,2,4,4,3,3,3,3,2,2,60,2,7000,,1,1976,2,6,3
9,442,9442,3,3,3,2,24,1,2,1,2,1,3,2,,1,4,4,4,4,1,4,1,4,4,3,3,4,2,4,4,4,3,3,3,1,2,40,5,4562,,2,1995,1,5,3
9,443,9443,3,3,3,2,12,1,2,2,2,2,,2,,1,2,2,2,2,2,3,1,4,4,2,2,3,3,4,4,4,3,3,3,1,2,40,0,4500,,1,1993,1,5,1
9,444,9444,3,3,1,2,12,1,1,2,2,2,,2,,1,4,4,4,4,1,4,1,4,4,3,3,3,3,4,3,4,2,3,2,1,2,40,0,4400,,2,1996,2,5,1
9,445,9445,3,3,4,2,25,1,1,1,2,1,3,2,,1,3,3,3,3,1,5,1,3,3,3,3,3,3,3,3,3,3,4,4,1,2,40,6,,400,1,1990,2,5,3
9,446,9446,3,3,7,1,24,1,1,1,2,1,5,1,4,11,5,5,5,5,5,7,1,5,5,4,4,4,4,4,4,1,4,2,2,1,2,40,2,7000,,1,1971,2,5,3
9,447,9447,3,3,7,1,24,1,2,1,2,1,2,2,,1,4,3,3,3,7,7,1,3,3,3,3,4,3,3,3,2,3,3,4,1,2,40,0,,650,1,1969,1,6,3
9,448,9448,3,3,6,2,25,1,1,1,2,1,3,1,3,2,3,2,3,3,5,5,1,4,3,3,1,4,2,3,3,4,3,4,4,1,2,45,0,6000,,1,1980,2,5,3
9,449,9449,3,3,3,2,25,1,2,1,2,1,1,2,,1,3,3,2,3,1,2,1,2,2,1,3,2,4,2,2,4,3,5,4,1,2,40,12,5000,,1,1995,1,5,3
9,450,9450,3,3,3,2,25,1,2,1,1,1,3,2,,1,4,4,4,4,5,5,1,4,4,4,4,3,2,3,3,4,4,3,3,1,2,40,0,4800,,2,1995,1,5,3
9,451,9451,3,3,3,2,24,1,2,2,2,2,,2,,1,4,5,5,5,5,5,1,2,2,2,3,3,2,3,3,1,3,1,2,1,2,40,0,,340,1,1990,1,4,3
9,452,9452,3,3,1,2,24,1,2,1,2,1,3,2,,1,3,3,3,3,2,2,1,4,4,3,3,4,2,3,3,4,2,3,3,1,1,40,9,,300,2,1999,1,5,3
9,453,9453,3,3,6,2,13,1,1,1,1,1,4,1,4,3,5,5,5,4,2,6,1,4,5,4,4,5,5,5,4,2,5,4,2,1,2,40,0,6000,,1,1978,2,5,3
9,454,9454,3,3,4,2,12,1,2,2,2,2,,1,1,1,3,3,3,3,4,4,2,3,4,4,3,4,4,4,4,1,5,2,2,1,2,40,0,4903,,1,1991,2,4,1
9,455,9455,3,3,5,2,25,1,2,2,2,2,,2,,1,3,3,3,3,6,6,1,4,4,4,3,4,3,4,4,4,3,2,2,1,2,40,0,,400,1,1982,2,5,3
9,456,9456,3,3,6,2,24,1,2,2,2,2,,2,,1,3,3,3,3,5,7,1,3,3,3,3,4,3,3,3,3,3,3,3,1,2,40,6,7100,,1,1980,2,6,3
9,457,9457,3,3,6,1,24,1,2,1,1,1,4,2,,1,3,3,4,4,5,7,1,4,4,4,4,4,4,4,4,2,4,3,4,1,1,40,4,6900,,1,1980,2,5,3
9,458,9458,3,3,1,2,11,2,2,2,2,2,,2,,1,4,5,4,4,1,1,2,5,5,3,4,2,2,5,5,3,3,3,4,1,2,40,0,,280,2,1999,1,5,3
9,459,9459,3,3,6,1,24,1,1,1,1,1,4,1,3,7,4,4,4,3,3,7,1,4,4,2,4,4,3,4,4,5,4,3,4,1,2,40,3,6996,,1,1979,2,6,7
9,460,9460,3,3,6,2,24,1,1,1,1,1,3,2,,1,3,3,3,3,7,7,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,9,6500,,1,1980,2,5,3
9,461,9461,3,3,5,2,25,1,2,1,2,1,3,2,,1,1,2,3,2,5,6,1,3,4,2,2,4,3,4,4,4,3,4,4,1,2,40,6,6000,,1,1981,2,5,4
9,462,9462,3,3,3,2,25,1,2,2,2,2,,2,,1,2,4,3,2,3,4,1,4,4,3,1,3,2,4,3,5,2,2,2,1,2,40,3,5000,,1,1992,2,5,3
9,463,9463,3,3,1,2,1,1,2,2,2,2,,2,,1,2,3,2,3,2,5,1,3,4,3,4,4,3,4,4,5,3,1,1,1,2,40,6,,300,2,1995,1,5,4
9,464,9464,3,3,7,2,13,1,2,1,1,1,3,2,,1,4,3,4,4,3,7,1,3,4,4,3,4,3,4,4,3,4,4,4,1,2,40,0,7300,,1,1976,2,5,3
9,465,9465,3,3,5,2,25,1,2,1,1,1,3,2,,1,3,3,3,3,3,5,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,8,6000,,1,1980,2,5,3
9,466,9466,3,3,3,2,24,1,2,1,2,1,4,2,,1,4,4,3,3,2,2,2,4,4,4,4,4,4,4,3,4,4,5,3,1,2,40,7,6000,,1,1992,1,5,3
9,467,9467,3,3,6,1,24,1,1,1,1,1,5,1,5,2,4,4,4,4,2,6,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,50,9,,600,1,1981,2,6,3
10,101,10101,1,3,5,1,3,1,2,1,1,1,3,1,3,5,1,5,5,3,1,1,1,1,1,3,2,3,1,5,3,1,4,4,3,1,2,40,0,3800,,2,1987,1,5,4
10,102,10102,1,3,5,1,10,1,2,1,1,1,5,1,3,5,4,3,4,2,3,3,1,5,5,4,5,3,1,3,2,3,3,5,1,1,2,40,0,3700,,1,1986,1,5,2
10,103,10103,1,3,1,2,16,1,2,1,2,1,5,1,5,5,4,5,3,3,2,2,1,2,2,2,2,3,4,1,3,2,2,4,3,1,2,40,0,5100,,1,1993,1,5,2
10,401,10401,1,3,1,2,11,1,2,2,2,2,,1,4,2,4,4,3,4,2,3,2,2,3,2,3,4,4,4,4,3,3,3,3,1,2,40,0,,450,1,1991,1,5,1
11,103,11103,3,1,6,1,11,1,2,1,1,1,3,1,3,3,3,4,4,4,4,7,2,4,4,5,3,5,5,5,5,4,4,3,4,1,2,40,1,5700,,2,1976,2,5,4
11,301,11301,3,1,1,2,12,2,2,1,2,1,2,1,3,4,3,3,3,3,3,4,1,3,3,3,3,4,3,3,3,3,3,3,4,1,2,40,0,2300,,2,1996,1,4,2
11,401,11401,3,1,5,2,11,1,1,1,1,1,4,1,4,2,3,3,3,3,5,6,2,4,4,4,4,4,4,4,4,4,4,4,4,1,2,40,0,5000,,2,1981,2,3,
11,402,11402,3,1,5,1,11,1,1,1,1,1,4,1,4,4,4,4,3,3,5,6,2,3,3,4,4,4,4,4,4,4,4,4,4,1,2,40,0,6000,,1,1986,2,5,1
15,108,15108,1,1,1,2,1,1,2,1,2,1,4,1,4,1,4,4,4,4,3,4,2,4,4,4,3,3,3,3,3,4,3,3,3,1,2,40,0,5200,,1,1994,1,5,3
15,401,15401,1,1,5,1,7,1,1,1,2,1,4,1,4,1,3,4,3,3,2,5,2,4,4,4,4,4,3,4,3,3,3,4,4,1,2,40,0,7500,,1,1979,2,5,3
15,402,15402,1,1,6,1,1,1,1,1,2,1,4,1,4,1,4,4,4,4,2,6,2,4,4,4,4,4,4,4,4,3,3,3,3,1,2,40,0,9600,,1,1972,2,5,3
15,403,15403,1,1,3,2,7,1,2,1,2,1,4,1,4,1,4,4,4,4,2,4,2,4,4,3,3,3,3,3,3,4,3,3,3,1,2,40,0,6200,,1,1994,2,5,3
15,404,15404,1,1,1,2,12,1,2,1,2,1,4,1,4,1,4,4,4,4,2,2,2,3,3,3,3,3,3,3,3,4,2,4,4,1,2,40,0,3800,,2,1999,1,4,1
15,405,15405,1,1,6,1,7,1,1,1,2,1,4,1,4,1,4,4,4,4,2,6,2,3,3,3,4,3,3,3,3,3,3,3,2,1,2,40,0,9600,,1,1973,2,5,3
15,406,15406,1,1,1,2,7,1,2,1,1,1,5,1,5,1,3,3,3,3,2,3,1,3,3,3,4,3,3,3,3,4,3,3,3,1,2,40,0,,460,1,1997,1,5,3
15,407,15407,1,1,3,2,7,1,2,1,2,1,4,1,4,1,3,4,4,4,2,4,2,3,4,3,4,3,3,3,3,4,2,3,3,1,2,40,0,5000,,1,1993,2,5,3
15,408,15408,1,1,4,2,8,1,1,1,2,1,3,1,3,1,4,4,4,4,2,5,2,4,3,3,4,3,3,3,3,3,4,3,3,1,2,40,0,7500,,1,1983,2,5,3
15,409,15409,1,1,5,1,15,1,1,1,2,1,4,1,4,1,4,4,4,4,2,5,2,3,3,3,3,4,4,4,4,3,4,3,3,1,2,40,0,8200,,1,1978,2,5,3
19,13,1913,1,2,1,2,15,1,2,1,2,1,3,1,3,3,3,3,2,2,2,4,2,2,3,3,2,2,2,2,3,4,2,4,4,1,2,42,0,5000,,1,1966,2,5,4
19,14,1914,1,2,3,2,18,1,2,1,1,1,4,1,4,4,4,4,4,3,2,5,1,2,3,2,2,4,4,4,4,4,4,4,3,1,1,40,1,5750,,1,1985,2,5,3
19,18,1918,1,2,4,1,18,1,1,1,1,1,3,1,3,2,3,3,3,3,1,4,1,3,3,2,2,3,3,3,3,4,3,5,5,1,1,40,0,5900,,1,1981,2,5,3
19,401,19401,1,2,6,1,10,1,1,1,1,1,4,1,3,3,4,4,4,3,2,7,2,4,4,4,3,5,4,4,4,2,4,2,3,1,2,40,0,7200,,1,1973,1,5,2
19,402,19402,1,2,5,1,3,1,1,1,2,1,3,1,4,5,3,3,3,3,3,6,2,4,3,3,2,3,2,2,3,4,2,3,3,1,2,40,0,6500,,1,1973,2,4,3
19,403,19403,1,2,5,1,7,1,1,1,2,1,3,2,,4,3,3,3,4,3,6,2,3,4,3,3,3,2,2,3,4,2,3,3,1,2,40,0,6000,,1,1975,2,4,3
19,404,19404,1,2,4,1,18,1,2,1,2,1,3,1,3,2,3,3,3,3,1,4,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,0,6000,,2,1967,2,4,5
19,405,19405,1,2,5,1,12,1,1,2,2,2,,1,3,3,4,4,4,4,2,5,2,3,3,3,3,3,4,4,4,3,3,3,4,1,2,40,9,6000,,1,1970,2,5,2
19,406,19406,1,2,5,2,11,1,1,1,1,1,3,1,3,4,3,3,3,3,2,6,2,4,4,3,3,4,4,4,4,3,3,3,3,1,2,40,0,6700,,1,1973,2,5,2
19,407,19407,1,2,5,1,1,1,1,1,1,1,4,1,4,4,3,2,3,3,5,7,2,2,2,2,2,3,2,2,3,4,3,3,4,1,2,40,8,6000,,1,1975,2,5,3
19,408,19408,1,2,4,1,5,1,1,1,2,1,2,2,,5,2,3,3,3,3,6,2,3,2,3,3,3,2,2,3,4,2,3,4,1,2,40,0,6500,,1,1974,2,4,3
19,409,19409,1,2,3,2,11,1,2,1,2,1,4,1,3,3,4,4,4,4,2,4,2,4,4,3,3,4,4,4,4,3,3,3,3,1,2,40,0,5400,,1,1986,2,5,2
20,401,20401,1,2,1,2,7,1,2,1,1,1,5,1,5,5,4,4,4,4,2,4,1,4,4,4,4,4,3,4,4,4,3,4,4,1,1,40,0,,350,1,1997,1,5,3
20,402,20402,1,2,4,2,8,1,1,1,2,1,2,2,,1,3,3,3,3,2,2,2,3,3,2,4,2,4,2,2,4,1,5,5,1,2,40,10,,500,1,1988,2,5,3
20,403,20403,1,2,1,1,8,1,1,1,1,1,3,1,3,4,2,2,2,2,3,3,2,3,3,3,2,3,3,2,3,4,2,5,4,1,1,40,0,6000,,1,1993,2,5,3
20,404,20404,1,2,1,2,2,1,1,1,1,1,4,1,4,5,4,4,4,4,2,2,2,4,4,2,4,4,2,3,3,5,2,5,5,1,1,40,12,,360,1,1993,1,6,3
20,405,20405,1,2,3,2,7,1,1,1,1,1,4,1,4,6,4,4,4,3,4,5,2,4,4,4,3,4,2,5,4,4,4,3,4,1,1,40,1,6000,,1,1992,1,5,3
20,406,20406,1,2,3,2,7,1,2,1,2,1,4,1,4,1,2,2,2,2,2,5,2,2,3,2,4,3,3,3,3,4,3,2,2,1,1,40,0,8487,,1,1992,1,5,3
20,407,20407,1,2,1,2,1,1,2,1,1,1,2,1,4,12,4,4,3,3,2,2,2,4,4,3,3,5,5,5,5,1,3,3,4,1,1,45,0,,350,1,1995,1,6,3
20,408,20408,1,2,1,1,7,1,1,1,2,1,4,1,4,12,4,4,4,4,2,3,2,4,4,4,4,4,4,4,4,3,4,2,2,1,1,40,0,5000,,1,1996,1,5,3
20,409,20409,1,2,1,2,7,1,2,1,1,1,4,1,4,5,4,4,4,4,2,2,2,5,5,5,4,4,4,4,4,4,4,4,4,1,1,40,0,,350,1,1996,1,5,3
20,410,20410,1,2,3,2,9,1,1,1,1,1,4,1,4,3,3,3,3,3,2,3,1,3,3,3,3,2,3,2,2,2,2,4,4,1,1,45,0,7300,,1,1990,1,6,3
20,411,20411,1,2,3,2,9,1,1,1,1,1,4,1,3,3,4,3,4,4,5,5,2,4,4,4,3,4,3,4,4,3,3,3,3,1,1,40,0,6700,,1,1991,2,5,3
20,412,20412,1,2,4,2,1,1,1,1,2,1,3,1,3,7,4,4,3,3,7,7,2,4,5,4,4,4,3,5,4,2,3,1,1,1,2,40,2,,539,1,1984,2,6,3
20,413,20413,1,2,4,2,1,2,2,2,1,2,,1,4,3,4,4,3,3,5,6,2,5,5,4,4,4,4,4,4,3,4,2,4,1,2,40,2,,540,1,1986,2,6,3
23,13,2313,3,2,4,2,25,1,1,1,1,1,4,1,3,5,4,4,3,3,2,5,2,4,4,3,2,3,1,4,3,3,2,3,2,1,2,40,1,7000,,1,1985,2,5,3
23,14,2314,3,2,4,2,11,1,2,1,1,1,3,1,4,11,4,3,3,4,1,5,2,4,4,3,3,5,4,5,4,2,3,2,2,1,2,40,1,6500,,1,1980,2,6,2
23,22,2322,3,2,5,2,24,1,1,1,1,1,4,1,4,13,3,4,3,3,2,7,2,3,2,4,1,4,1,4,3,5,2,5,5,1,2,40,20,8000,,2,1972,2,5,4
23,23,2323,3,2,4,2,13,1,2,1,1,1,2,1,2,2,2,4,3,2,1,5,1,3,2,1,2,3,2,4,3,3,2,1,3,1,2,52,0,6800,,1,1985,1,5,3
23,101,23101,3,2,4,1,15,1,1,1,1,1,4,1,4,3,4,4,4,4,5,5,2,4,4,4,4,4,4,4,3,2,4,4,4,1,2,40,0,6300,,2,1986,1,4,1
23,102,23102,3,2,3,1,13,1,1,1,1,1,3,1,3,2,3,3,3,3,5,5,1,3,3,3,3,4,4,4,4,4,4,4,4,1,2,40,0,4500,,2,1990,1,5,3
23,106,23106,3,2,3,2,13,1,1,1,2,1,4,1,4,2,5,5,5,4,5,6,1,5,5,4,3,5,3,5,4,2,3,2,3,1,2,40,0,5000,,2,1995,1,5,8
23,110,23110,3,2,3,2,3,1,1,1,1,1,3,1,3,1,2,3,3,2,5,6,1,3,2,2,1,1,1,4,1,5,1,4,1,1,2,48,0,5600,,1,1991,1,5,3
23,111,23111,3,2,3,1,13,1,1,1,1,1,3,1,3,4,3,3,3,3,2,4,1,3,3,3,3,3,3,3,4,3,3,3,3,1,2,40,20,3500,,1,1993,2,5,3
23,124,23124,3,2,5,1,11,1,1,1,2,1,4,1,4,12,4,4,5,4,2,7,2,3,3,3,3,4,4,4,4,3,4,4,3,1,2,40,0,7591,,1,1978,2,5,1
23,301,23301,3,2,1,2,1,1,2,1,1,1,4,2,,11,4,4,4,4,2,3,1,4,4,3,3,4,2,4,3,3,3,2,2,1,2,40,0.5,4000,,2,1996,1,5,3
23,302,23302,3,2,4,2,13,1,1,1,1,1,4,1,4,1,4,2,4,3,2,5,1,3,4,2,2,3,3,4,3,5,3,4,2,1,1,40,12,,,1,1985,1,5,3
23,307,23307,3,2,3,2,25,1,2,1,2,1,3,1,3,5,4,4,5,5,2,3,1,3,4,3,3,4,3,4,4,3,2,2,2,1,2,40,1,4500,,2,1996,1,5,3
23,310,23310,3,2,1,2,13,1,2,1,2,1,4,2,,8,4,4,4,4,6,6,1,4,4,3,4,4,4,4,4,4,4,4,4,1,2,40,0,3000,,2,1998,1,5,1
23,311,23311,3,2,3,1,24,1,1,1,1,1,5,1,5,4,5,5,5,5,5,6,1,5,5,5,5,5,5,5,5,3,3,3,4,1,2,56,8,4860,,2,1996,1,5,3
23,314,23314,3,2,1,2,13,1,2,1,1,1,4,1,4,12,5,5,5,4,2,3,1,4,4,4,3,4,4,4,4,4,4,3,3,1,2,40,1,,325,2,1998,1,5,3
23,316,23316,3,2,4,2,13,1,2,1,2,1,4,1,4,2,4,5,4,4,2,6,1,4,4,2,3,3,2,5,4,2,3,1,1,1,2,40,0,7000,,1,1986,2,5,3
23,401,23401,3,2,3,2,12,1,2,1,1,1,4,2,,1,5,4,4,4,5,5,2,4,4,3,3,4,4,4,4,4,3,1,1,1,2,40,0,,380,2,1990,1,5,4
23,402,23402,3,2,1,2,13,1,2,1,2,1,4,2,,5,4,4,4,3,2,2,1,4,4,3,3,4,4,4,4,3,3,3,3,1,2,40,1,4700,,1,1996,1,5,3
23,403,23403,3,2,4,1,12,1,1,1,2,1,5,1,5,2,4,4,4,4,7,7,1,4,4,4,4,4,4,4,4,3,4,3,3,1,2,43,1,,560,2,1979,2,6,2
23,404,23404,3,2,5,2,11,1,2,1,1,1,5,1,4,2,4,4,4,4,5,5,2,4,4,4,4,4,4,4,4,4,3,4,3,1,2,40,0,5000,,2,1984,2,5,2
23,405,23405,3,2,1,2,24,2,2,1,1,1,4,1,4,12,5,5,5,5,2,3,1,4,3,3,3,3,4,4,4,4,2,2,2,1,2,40,1,,310,2,1997,1,5,3
23,406,23406,3,2,3,2,1,1,1,1,2,1,4,1,4,3,3,3,3,3,3,4,1,3,3,4,3,3,2,3,3,4,3,4,4,1,1,40,2,4850,,1,1992,1,6,3
23,407,23407,3,2,5,2,24,1,2,1,1,1,4,1,3,3,3,3,4,3,2,7,1,2,2,2,2,4,3,4,4,4,2,2,2,1,2,40,10,7800,,1,1972,2,5,1
23,408,23408,3,2,1,2,13,1,2,1,2,1,4,2,,1,2,2,4,4,2,3,1,4,3,3,3,2,3,4,2,5,2,4,3,1,2,40,1,,375,2,1998,1,5,3
